#doc source pos typeindex type topic
#alpha : 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 
#beta : 0.01
24 sample-data/web/en/zinta.txt 57 1418 drama 8
24 sample-data/web/en/zinta.txt 58 1710 kal 8
24 sample-data/web/en/zinta.txt 59 1711 ho 8
24 sample-data/web/en/zinta.txt 60 1712 naa 8
24 sample-data/web/en/zinta.txt 61 1711 ho 8
24 sample-data/web/en/zinta.txt 62 1713 play 8
24 sample-data/web/en/zinta.txt 63 1714 lead 9
24 sample-data/web/en/zinta.txt 64 1694 female 8
24 sample-data/web/en/zinta.txt 65 1690 role 8
24 sample-data/web/en/zinta.txt 66 1715 consecutive 8
24 sample-data/web/en/zinta.txt 67 1716 annual 9
24 sample-data/web/en/zinta.txt 68 1717 top 8
24 sample-data/web/en/zinta.txt 69 1718 grossing 8
24 sample-data/web/en/zinta.txt 70 1677 films 8
24 sample-data/web/en/zinta.txt 71 1719 india 8
24 sample-data/web/en/zinta.txt 72 1720 science 8
24 sample-data/web/en/zinta.txt 73 1721 fiction 8
24 sample-data/web/en/zinta.txt 74 1673 film 8
24 sample-data/web/en/zinta.txt 75 1722 koi 1
24 sample-data/web/en/zinta.txt 76 1723 mil 8
24 sample-data/web/en/zinta.txt 77 1724 gaya 8
24 sample-data/web/en/zinta.txt 78 1725 biggest 8
24 sample-data/web/en/zinta.txt 79 1726 commercial 8
24 sample-data/web/en/zinta.txt 80 1403 success 1
24 sample-data/web/en/zinta.txt 81 1727 star 2
24 sample-data/web/en/zinta.txt 82 928 crossed 8
24 sample-data/web/en/zinta.txt 83 1728 romance 1
24 sample-data/web/en/zinta.txt 84 1729 veer 3
24 sample-data/web/en/zinta.txt 85 1730 zaara 1
24 sample-data/web/en/zinta.txt 86 1692 earned 8
24 sample-data/web/en/zinta.txt 87 1265 critical 3
24 sample-data/web/en/zinta.txt 88 1731 acclaim 0
24 sample-data/web/en/zinta.txt 89 1732 noted 1
24 sample-data/web/en/zinta.txt 90 1733 portrayal 0
24 sample-data/web/en/zinta.txt 91 1619 independent 4
24 sample-data/web/en/zinta.txt 92 1448 modern 8
24 sample-data/web/en/zinta.txt 93 1672 indian 8
24 sample-data/web/en/zinta.txt 94 1734 women 8
24 sample-data/web/en/zinta.txt 95 1735 salaam 3
24 sample-data/web/en/zinta.txt 96 1736 namaste 8
24 sample-data/web/en/zinta.txt 97 1737 kabhi 8
24 sample-data/web/en/zinta.txt 98 1738 alvida 8
24 sample-data/web/en/zinta.txt 99 1712 naa 8
24 sample-data/web/en/zinta.txt 100 1700 kehna 8
24 sample-data/web/en/zinta.txt 101 1717 top 8
24 sample-data/web/en/zinta.txt 102 1718 grossing 8
24 sample-data/web/en/zinta.txt 103 1395 productions 8
24 sample-data/web/en/zinta.txt 104 1739 overseas 8
24 sample-data/web/en/zinta.txt 105 1740 markets 8
24 sample-data/web/en/zinta.txt 106 1741 accomplishments 8
24 sample-data/web/en/zinta.txt 107 1742 established 3
24 sample-data/web/en/zinta.txt 108 1184 leading 0
24 sample-data/web/en/zinta.txt 109 1674 actress 8
24 sample-data/web/en/zinta.txt 110 1676 hindi 8
24 sample-data/web/en/zinta.txt 111 1743 cinema 8
24 sample-data/web/en/zinta.txt 112 1559 addition 8
24 sample-data/web/en/zinta.txt 113 1744 movie 0
24 sample-data/web/en/zinta.txt 114 1413 acting 8
24 sample-data/web/en/zinta.txt 115 1670 zinta 8
24 sample-data/web/en/zinta.txt 116 1396 written 8
24 sample-data/web/en/zinta.txt 117 908 series 4
24 sample-data/web/en/zinta.txt 118 1745 columns 8
24 sample-data/web/en/zinta.txt 119 1746 bbc 8
24 sample-data/web/en/zinta.txt 120 1747 news 1
24 sample-data/web/en/zinta.txt 121 1748 online 8
24 sample-data/web/en/zinta.txt 122 1167 south 0
24 sample-data/web/en/zinta.txt 123 1749 asia 0
24 sample-data/web/en/zinta.txt 124 1750 regular 8
24 sample-data/web/en/zinta.txt 125 1751 stage 8
24 sample-data/web/en/zinta.txt 126 1752 performer 0
24 sample-data/web/en/zinta.txt 127 1753 boyfriend 8
24 sample-data/web/en/zinta.txt 128 1754 ness 0
24 sample-data/web/en/zinta.txt 129 1755 wadia 8
24 sample-data/web/en/zinta.txt 130 1756 owner 8
24 sample-data/web/en/zinta.txt 131 1672 indian 8
24 sample-data/web/en/zinta.txt 132 1757 premier 1
24 sample-data/web/en/zinta.txt 133 1758 league 8
24 sample-data/web/en/zinta.txt 134 1155 cricket 0
24 sample-data/web/en/zinta.txt 135 1146 team 0
24 sample-data/web/en/zinta.txt 136 1006 kings 4
24 sample-data/web/en/zinta.txt 137 1759 xi 8
24 sample-data/web/en/zinta.txt 138 1760 punjab 4
